user_id,acquisition_channel,variant,first_purchase_date,delivery_date,ugc_email_sent_date,ugc_email_opened,ugc_email_clicked,category,region,first_order_value,returned_within_14d,repeat_purchase_within_30d,time_to_next_purchase_days,repeat_order_value,discount_used_on_repeat
5806,paid,control,2025-12-12,2025-12-16,,0,0,home,West,81.41,1,0,,,0
5807,paid,control,2025-12-04,2025-12-08,,0,0,apparel,South,45.32,0,0,,,0
5808,paid,treatment,2025-11-01,2025-11-04,2025-11-09,0,0,electronics,West,112.64,0,0,,,0
5809,paid,control,2025-10-31,2025-11-04,,0,0,home,NE,84.61,0,0,,,0
5810,paid,control,2025-12-27,2025-12-30,,0,0,apparel,NE,61.34,1,0,,,0
5811,paid,treatment,2025-12-05,2025-12-07,2025-12-14,0,0,home,NE,44.55,0,0,,,0
5812,paid,treatment,2025-10-22,2025-10-26,2025-10-31,0,0,home,South,66.24,0,1,12.0,46.95,1
5813,paid,control,2025-12-23,2025-12-27,,0,0,beauty,West,42.64,0,1,6.0,49.49,0
5814,paid,treatment,2025-11-07,2025-11-10,2025-11-15,0,0,apparel,West,44.59,0,0,,,0
5815,paid,treatment,2025-10-08,2025-10-13,2025-10-18,0,0,apparel,NE,56.57,0,0,,,0
5816,paid,control,2025-12-14,2025-12-17,,0,0,footwear,Midwest,91.11,0,0,,,0
5817,paid,control,2025-12-19,2025-12-20,,0,0,apparel,Midwest,11.6,0,0,,,0
5818,paid,treatment,2025-11-10,2025-11-13,2025-11-19,0,0,beauty,NE,42.65,0,0,,,0
5819,paid,control,2025-12-04,2025-12-06,,0,0,apparel,South,45.09,0,0,,,0
5820,paid,treatment,2025-10-22,2025-10-26,2025-11-01,1,1,electronics,NE,105.68,0,0,,,0
5821,paid,treatment,2025-12-18,2025-12-21,2025-12-28,0,0,home,West,27.5,0,0,,,0
5822,paid,treatment,2025-11-03,2025-11-08,2025-11-13,0,0,electronics,South,100.2,0,0,,,0
5823,paid,treatment,2025-10-25,2025-10-30,2025-11-04,0,0,home,NE,101.12,0,0,,,0
5824,paid,control,2025-11-16,2025-11-18,,0,0,home,South,33.52,0,0,,,0
5825,paid,treatment,2025-10-25,2025-10-28,2025-11-02,0,0,footwear,West,66.29,1,0,,,0
5826,paid,treatment,2025-11-27,2025-12-01,2025-12-06,0,0,electronics,West,99.28,1,0,,,0
5827,paid,control,2025-12-08,2025-12-13,,0,0,electronics,NE,10.0,0,0,,,0
5828,paid,treatment,2025-11-07,2025-11-08,2025-11-14,1,1,electronics,Midwest,23.92,0,0,,,0
5829,paid,control,2025-12-12,2025-12-16,,0,0,beauty,NE,50.11,0,0,,,0
5830,paid,control,2025-11-09,2025-11-10,,0,0,home,West,43.52,0,0,,,0
5831,paid,control,2025-12-29,2026-01-01,,0,0,home,Midwest,100.87,0,0,,,0
5832,paid,control,2025-10-25,2025-10-30,,0,0,footwear,South,58.41,0,0,,,0
5833,paid,treatment,2025-12-04,2025-12-11,2025-12-18,0,0,footwear,NE,136.71,0,0,,,0
5834,paid,control,2025-11-19,2025-11-22,,0,0,home,NE,15.64,0,0,,,0
5835,paid,control,2025-12-26,2025-12-28,,0,0,home,Midwest,53.8,0,0,,,0
5836,paid,treatment,2025-10-21,2025-10-24,2025-10-31,1,0,apparel,South,44.93,0,0,,,0
5837,paid,treatment,2025-10-19,2025-10-23,2025-10-28,0,0,electronics,NE,161.29,0,0,,,0
5838,paid,control,2025-12-19,2025-12-22,,0,0,electronics,Midwest,83.07,0,0,,,0
5839,paid,control,2025-12-22,2025-12-24,,0,0,footwear,Midwest,69.44,0,0,,,0
5840,paid,treatment,2025-12-08,2025-12-11,2025-12-16,0,0,home,NE,55.18,0,0,,,0
5841,paid,treatment,2025-11-13,2025-11-17,2025-11-23,1,0,electronics,NE,259.86,0,1,3.0,298.71,0
5842,paid,treatment,2025-11-07,2025-11-10,2025-11-16,0,0,apparel,South,95.08,0,0,,,0
5843,paid,treatment,2025-12-01,2025-12-03,2025-12-10,1,0,home,West,46.46,0,0,,,0
5844,paid,control,2025-12-08,2025-12-11,,0,0,beauty,South,27.33,0,0,,,0
5845,paid,treatment,2025-10-26,2025-10-29,2025-11-04,1,0,home,NE,36.4,0,1,8.0,35.48,0
5846,paid,control,2025-10-01,2025-10-03,,0,0,beauty,NE,25.14,0,0,,,0
5847,paid,control,2025-10-07,2025-10-10,,0,0,apparel,Midwest,87.29,0,0,,,0
5848,paid,treatment,2025-11-01,2025-11-05,2025-11-11,0,0,electronics,NE,78.24,0,0,,,0
5849,paid,treatment,2025-12-02,2025-12-05,2025-12-11,0,0,home,NE,86.6,1,0,,,0
5850,paid,control,2025-11-10,2025-11-11,,0,0,apparel,NE,91.04,0,0,,,0
5851,paid,control,2025-11-26,2025-12-01,,0,0,electronics,Midwest,110.58,0,0,,,0
5852,paid,treatment,2025-11-13,2025-11-17,2025-11-24,0,0,apparel,South,31.94,0,0,,,0
5853,paid,control,2025-10-24,2025-10-26,,0,0,apparel,NE,81.8,0,0,,,0
5854,paid,treatment,2025-12-08,2025-12-11,2025-12-18,1,1,beauty,Midwest,22.97,0,0,,,0
5855,paid,control,2025-12-06,2025-12-09,,0,0,apparel,Midwest,64.91,0,0,,,0
5856,paid,treatment,2025-12-28,2026-01-01,2026-01-07,1,1,electronics,NE,202.46,0,0,,,0
5857,paid,control,2025-12-15,2025-12-18,,0,0,electronics,West,10.0,1,0,,,0
5858,paid,control,2025-11-04,2025-11-07,,0,0,electronics,West,104.18,0,0,,,0
5859,paid,control,2025-12-04,2025-12-07,,0,0,home,NE,42.22,0,0,,,0
5860,paid,treatment,2025-11-02,2025-11-04,2025-11-10,1,1,beauty,NE,34.9,0,1,10.0,32.2,0
5861,paid,treatment,2025-12-20,2025-12-25,2025-12-31,1,0,electronics,NE,41.57,0,0,,,0
5862,paid,treatment,2025-11-26,2025-11-30,2025-12-05,1,0,electronics,West,234.1,1,1,22.0,252.57,0
5863,paid,treatment,2025-12-16,2025-12-19,2025-12-24,0,0,home,Midwest,61.9,0,0,,,0
5864,paid,control,2025-10-26,2025-10-30,,0,0,beauty,West,11.21,0,0,,,0
5865,paid,treatment,2025-10-02,2025-10-07,2025-10-13,1,0,apparel,Midwest,73.08,0,1,6.0,71.43,1
5866,paid,treatment,2025-10-14,2025-10-18,2025-10-25,0,0,apparel,NE,89.76,0,0,,,0
5867,paid,treatment,2025-11-18,2025-11-23,2025-11-30,1,0,apparel,West,63.3,0,0,,,0
5868,paid,treatment,2025-12-28,2026-01-04,2026-01-09,0,0,electronics,West,209.55,0,0,,,0
5869,paid,treatment,2025-11-27,2025-11-30,2025-12-07,0,0,beauty,NE,10.65,0,1,1.0,9.09,0
5870,paid,treatment,2025-12-14,2025-12-17,2025-12-22,0,0,electronics,NE,182.54,0,0,,,0
5871,paid,treatment,2025-11-13,2025-11-15,2025-11-20,0,0,home,West,51.86,0,0,,,0
5872,paid,control,2025-12-28,2025-12-29,,0,0,beauty,West,28.5,0,0,,,0
5873,paid,treatment,2025-12-26,2025-12-31,2026-01-06,0,0,home,South,76.97,0,0,,,0
5874,paid,control,2025-10-21,2025-10-24,,0,0,apparel,NE,81.92,0,0,,,0
5875,paid,treatment,2025-12-19,2025-12-24,2025-12-30,0,0,footwear,NE,127.38,1,0,,,0
5876,paid,control,2025-10-02,2025-10-07,,0,0,beauty,South,63.98,0,0,,,0
5877,paid,treatment,2025-11-24,2025-11-26,2025-12-01,1,0,electronics,NE,123.88,0,0,,,0
5878,paid,control,2025-11-10,2025-11-12,,0,0,apparel,NE,29.52,1,0,,,0
5879,paid,treatment,2025-10-28,2025-11-03,2025-11-09,0,0,beauty,NE,14.63,0,0,,,0
5880,paid,control,2025-12-25,2025-12-28,,0,0,home,South,16.51,0,0,,,0
5881,paid,control,2025-11-30,2025-12-03,,0,0,beauty,South,35.44,0,0,,,0
5882,paid,treatment,2025-10-13,2025-10-15,2025-10-22,1,0,beauty,West,45.66,1,0,,,0
5883,paid,treatment,2025-10-13,2025-10-16,2025-10-23,1,0,beauty,NE,50.24,0,0,,,0
5884,paid,control,2025-10-11,2025-10-16,,0,0,electronics,West,151.53,0,0,,,0
5885,paid,control,2025-10-28,2025-11-01,,0,0,home,Midwest,38.18,0,1,28.0,47.55,0
5886,paid,treatment,2025-10-07,2025-10-11,2025-10-16,0,0,apparel,West,95.12,0,0,,,0
5887,paid,treatment,2025-10-25,2025-10-30,2025-11-04,1,0,apparel,South,100.35,0,0,,,0
5888,paid,control,2025-12-10,2025-12-15,,0,0,footwear,Midwest,56.59,1,0,,,0
5889,paid,treatment,2025-12-20,2025-12-24,2025-12-30,0,0,apparel,West,62.6,0,0,,,0
5890,paid,control,2025-12-12,2025-12-19,,0,0,home,South,74.3,0,1,11.0,41.07,1
5891,paid,treatment,2025-11-15,2025-11-18,2025-11-25,0,0,apparel,South,96.99,0,0,,,0
5892,paid,control,2025-12-03,2025-12-08,,0,0,beauty,West,50.98,0,0,,,0
5893,paid,control,2025-12-26,2025-12-29,,0,0,beauty,Midwest,32.99,0,0,,,0
5894,paid,control,2025-10-05,2025-10-10,,0,0,footwear,NE,56.18,0,0,,,0
5895,paid,treatment,2025-12-23,2025-12-26,2026-01-02,0,0,home,NE,31.97,0,0,,,0
5896,paid,treatment,2025-12-06,2025-12-10,2025-12-17,0,0,apparel,Midwest,59.26,0,0,,,0
5897,paid,control,2025-11-05,2025-11-11,,0,0,home,West,45.61,1,0,,,0
5898,paid,treatment,2025-11-11,2025-11-16,2025-11-22,1,0,apparel,West,36.72,0,0,,,0
5899,paid,treatment,2025-11-10,2025-11-14,2025-11-21,0,0,footwear,South,104.96,0,0,,,0
5900,paid,treatment,2025-10-15,2025-10-18,2025-10-24,0,0,beauty,South,36.74,0,0,,,0
5901,paid,treatment,2025-10-22,2025-10-26,2025-11-02,0,0,footwear,NE,97.23,0,1,16.0,118.67,0
5902,paid,control,2025-10-28,2025-10-30,,0,0,electronics,West,48.49,0,0,,,0
5903,paid,control,2025-10-01,2025-10-06,,0,0,apparel,Midwest,87.21,0,0,,,0
5904,paid,treatment,2025-11-16,2025-11-21,2025-11-26,1,0,footwear,Midwest,108.25,0,0,,,0
5905,paid,control,2025-11-13,2025-11-16,,0,0,footwear,West,117.36,0,0,,,0
5906,paid,control,2025-10-31,2025-11-05,,0,0,electronics,West,113.38,0,0,,,0
5907,paid,control,2025-10-17,2025-10-22,,0,0,beauty,South,38.45,0,0,,,0
5908,paid,treatment,2025-12-29,2026-01-02,2026-01-09,1,1,electronics,Midwest,154.43,1,0,,,0
5909,paid,treatment,2025-12-02,2025-12-06,2025-12-11,1,0,apparel,NE,93.47,0,0,,,0
5910,paid,treatment,2025-11-13,2025-11-16,2025-11-23,1,1,footwear,Midwest,84.31,0,0,,,0
5911,paid,control,2025-12-06,2025-12-09,,0,0,apparel,Midwest,30.59,0,0,,,0
5912,paid,control,2025-11-04,2025-11-06,,0,0,electronics,West,94.91,1,0,,,0
5913,paid,treatment,2025-10-20,2025-10-23,2025-10-30,0,0,electronics,South,194.36,0,0,,,0
5914,paid,control,2025-12-01,2025-12-04,,0,0,footwear,West,106.59,0,0,,,0
5915,paid,treatment,2025-12-10,2025-12-12,2025-12-19,0,0,electronics,NE,136.95,0,0,,,0
5916,paid,control,2025-11-29,2025-12-03,,0,0,electronics,Midwest,96.55,0,0,,,0
5917,paid,control,2025-11-22,2025-11-27,,0,0,electronics,West,213.88,0,0,,,0
5918,paid,control,2025-10-01,2025-10-04,,0,0,home,Midwest,33.2,1,0,,,0
5919,paid,treatment,2025-11-28,2025-11-29,2025-12-04,1,1,apparel,NE,65.4,0,1,16.0,41.58,0
5920,paid,treatment,2025-11-26,2025-11-29,2025-12-04,0,0,footwear,West,98.49,0,1,25.0,125.33,0
5921,paid,control,2025-11-07,2025-11-09,,0,0,beauty,NE,48.45,0,1,23.0,39.03,0
5922,paid,treatment,2025-10-23,2025-10-26,2025-10-31,0,0,electronics,Midwest,76.47,1,0,,,0
5923,paid,treatment,2025-12-30,2026-01-04,2026-01-10,1,1,beauty,South,54.45,0,0,,,0
5924,paid,treatment,2025-11-04,2025-11-05,2025-11-12,1,0,beauty,NE,50.97,0,0,,,0
5925,paid,treatment,2025-10-26,2025-10-29,2025-11-04,0,0,beauty,West,44.78,0,0,,,0
5926,paid,control,2025-12-04,2025-12-08,,0,0,footwear,Midwest,97.01,1,1,3.0,84.83,1
5927,paid,treatment,2025-11-14,2025-11-17,2025-11-24,1,0,apparel,Midwest,53.23,0,0,,,0
5928,paid,treatment,2025-11-21,2025-11-24,2025-12-01,1,0,home,West,102.63,0,0,,,0
5929,paid,control,2025-11-29,2025-12-05,,0,0,apparel,NE,94.86,1,0,,,0
5930,paid,control,2025-11-03,2025-11-07,,0,0,home,Midwest,42.33,0,0,,,0
5931,paid,treatment,2025-10-15,2025-10-20,2025-10-25,0,0,home,South,54.2,0,0,,,0
5932,paid,treatment,2025-10-16,2025-10-20,2025-10-25,0,0,apparel,NE,90.46,0,0,,,0
5933,paid,control,2025-12-26,2025-12-30,,0,0,electronics,Midwest,157.03,0,0,,,0
5934,paid,control,2025-11-16,2025-11-21,,0,0,electronics,South,127.68,0,0,,,0
5935,paid,treatment,2025-11-08,2025-11-14,2025-11-19,0,0,electronics,West,66.69,0,0,,,0
5936,paid,control,2025-10-30,2025-10-31,,0,0,electronics,Midwest,72.33,0,0,,,0
5937,paid,control,2025-12-06,2025-12-09,,0,0,apparel,South,67.31,0,0,,,0
5938,paid,treatment,2025-12-23,2025-12-26,2026-01-01,0,0,home,South,98.85,1,0,,,0
5939,paid,treatment,2025-12-10,2025-12-13,2025-12-20,0,0,electronics,NE,185.91,0,0,,,0
5940,paid,control,2025-11-19,2025-11-24,,0,0,electronics,NE,156.39,0,0,,,0
5941,paid,control,2025-11-13,2025-11-17,,0,0,electronics,Midwest,162.93,0,0,,,0
5942,paid,control,2025-12-19,2025-12-25,,0,0,home,South,10.0,0,0,,,0
5943,paid,control,2025-12-18,2025-12-23,,0,0,electronics,Midwest,139.02,0,0,,,0
5944,paid,treatment,2025-11-05,2025-11-10,2025-11-15,1,1,electronics,NE,138.52,0,1,16.0,89.52,0
5945,paid,control,2025-12-28,2025-12-30,,0,0,home,South,23.52,0,1,11.0,26.82,1
5946,paid,control,2025-12-16,2025-12-19,,0,0,apparel,South,114.87,1,0,,,0
5947,paid,control,2025-12-17,2025-12-20,,0,0,electronics,West,147.58,0,0,,,0
5948,paid,treatment,2025-10-06,2025-10-11,2025-10-16,1,0,electronics,West,153.16,1,0,,,0
5949,paid,treatment,2025-10-12,2025-10-14,2025-10-20,1,0,electronics,South,80.53,0,0,,,0
5950,paid,treatment,2025-10-28,2025-10-30,2025-11-05,0,0,apparel,South,71.68,1,0,,,0
5951,paid,control,2025-12-10,2025-12-12,,0,0,apparel,West,69.21,0,0,,,0
5952,paid,treatment,2025-10-08,2025-10-15,2025-10-20,0,0,electronics,South,227.91,1,0,,,0
5953,paid,control,2025-10-08,2025-10-11,,0,0,apparel,NE,87.04,0,0,,,0
5954,paid,treatment,2025-10-03,2025-10-07,2025-10-14,1,0,beauty,South,45.55,0,0,,,0
5955,paid,treatment,2025-10-18,2025-10-20,2025-10-27,1,0,home,NE,22.56,0,0,,,0
5956,paid,treatment,2025-12-24,2025-12-29,2026-01-04,0,0,apparel,West,38.21,0,0,,,0
5957,paid,control,2025-12-06,2025-12-07,,0,0,home,West,10.0,0,0,,,0
5958,paid,treatment,2025-12-05,2025-12-07,2025-12-12,0,0,apparel,NE,58.4,0,0,,,0
5959,paid,treatment,2025-10-27,2025-10-30,2025-11-06,1,0,apparel,NE,77.11,0,1,16.0,79.34,1
5960,paid,treatment,2025-11-27,2025-12-01,2025-12-08,0,0,footwear,West,88.13,0,0,,,0
5961,paid,control,2025-12-11,2025-12-14,,0,0,home,West,74.29,1,0,,,0
5962,paid,treatment,2025-11-18,2025-11-23,2025-11-29,0,0,footwear,South,145.94,0,1,11.0,133.3,1
5963,paid,treatment,2025-12-18,2025-12-22,2025-12-27,0,0,home,Midwest,36.0,1,0,,,0
5964,paid,control,2025-11-22,2025-11-25,,0,0,electronics,West,69.24,0,0,,,0
5965,paid,treatment,2025-10-30,2025-11-04,2025-11-10,1,0,apparel,South,68.42,0,0,,,0
5966,paid,control,2025-11-28,2025-12-01,,0,0,apparel,West,31.25,0,0,,,0
5967,paid,treatment,2025-12-26,2025-12-29,2026-01-05,0,0,apparel,Midwest,64.32,0,0,,,0
5968,paid,treatment,2025-12-16,2025-12-21,2025-12-27,1,0,apparel,Midwest,55.57,0,0,,,0
5969,paid,control,2025-11-15,2025-11-16,,0,0,footwear,South,50.1,0,0,,,0
5970,paid,control,2025-11-24,2025-11-28,,0,0,home,South,27.45,0,0,,,0
5971,paid,treatment,2025-12-29,2026-01-01,2026-01-06,0,0,home,NE,46.0,0,1,11.0,33.37,1
5972,paid,control,2025-12-08,2025-12-11,,0,0,home,NE,42.0,0,0,,,0
5973,paid,control,2025-11-16,2025-11-22,,0,0,apparel,West,57.7,0,0,,,0
5974,paid,control,2025-10-26,2025-10-29,,0,0,footwear,South,123.35,0,0,,,0
5975,paid,treatment,2025-12-23,2025-12-28,2026-01-02,0,0,electronics,NE,179.1,0,0,,,0
5976,paid,treatment,2025-12-29,2026-01-02,2026-01-07,0,0,apparel,Midwest,74.25,0,0,,,0
5977,paid,treatment,2025-10-07,2025-10-11,2025-10-18,1,0,beauty,West,52.56,0,0,,,0
5978,paid,control,2025-10-03,2025-10-06,,0,0,apparel,NE,43.14,1,0,,,0
5979,paid,control,2025-10-11,2025-10-14,,0,0,electronics,South,155.4,0,0,,,0
5980,paid,treatment,2025-11-05,2025-11-10,2025-11-16,0,0,home,South,34.51,0,0,,,0
5981,paid,treatment,2025-10-15,2025-10-20,2025-10-27,0,0,footwear,West,102.27,0,0,,,0
5982,paid,treatment,2025-12-21,2025-12-24,2025-12-29,1,0,footwear,South,136.94,0,0,,,0
5983,paid,treatment,2025-12-24,2025-12-26,2026-01-01,0,0,apparel,South,87.56,0,0,,,0
5984,paid,treatment,2025-10-17,2025-10-20,2025-10-25,1,1,apparel,South,85.19,0,1,11.0,99.54,0
5985,paid,control,2025-12-16,2025-12-21,,0,0,footwear,West,55.95,0,0,,,0
5986,paid,control,2025-10-14,2025-10-19,,0,0,home,NE,58.6,0,0,,,0
5987,paid,treatment,2025-12-12,2025-12-16,2025-12-23,0,0,beauty,NE,46.8,0,0,,,0
5988,paid,treatment,2025-11-03,2025-11-05,2025-11-11,0,0,home,Midwest,84.14,0,1,9.0,73.99,1
5989,paid,treatment,2025-10-04,2025-10-08,2025-10-15,0,0,beauty,West,31.89,0,0,,,0
5990,paid,treatment,2025-11-09,2025-11-14,2025-11-21,1,0,home,South,56.93,0,0,,,0
5991,paid,control,2025-12-15,2025-12-19,,0,0,footwear,NE,131.97,0,0,,,0
5992,paid,control,2025-12-25,2025-12-31,,0,0,home,Midwest,60.77,0,0,,,0
5993,paid,treatment,2025-10-12,2025-10-14,2025-10-21,0,0,beauty,South,10.0,1,0,,,0
5994,paid,treatment,2025-12-16,2025-12-20,2025-12-27,0,0,apparel,NE,41.52,0,0,,,0
5995,paid,control,2025-10-27,2025-10-29,,0,0,footwear,South,68.11,0,0,,,0
5996,paid,control,2025-11-12,2025-11-17,,0,0,home,NE,35.22,0,1,21.0,29.36,0
5997,paid,treatment,2025-10-11,2025-10-15,2025-10-21,0,0,home,South,65.8,0,0,,,0
5998,paid,treatment,2025-12-29,2026-01-04,2026-01-09,0,0,apparel,Midwest,91.75,1,0,,,0
5999,paid,treatment,2025-12-12,2025-12-16,2025-12-23,1,0,footwear,Midwest,124.17,0,0,,,0
6000,paid,control,2025-11-29,2025-12-02,,0,0,beauty,NE,64.04,0,0,,,0
6001,paid,treatment,2025-12-06,2025-12-09,2025-12-14,0,0,footwear,South,70.54,0,0,,,0
6002,paid,treatment,2025-12-20,2025-12-23,2025-12-30,0,0,apparel,South,61.73,0,0,,,0
6003,paid,treatment,2025-10-14,2025-10-17,2025-10-23,0,0,beauty,West,41.73,0,0,,,0
6004,paid,treatment,2025-10-23,2025-10-28,2025-11-03,1,1,apparel,South,131.17,0,0,,,0
6005,paid,control,2025-10-04,2025-10-09,,0,0,beauty,South,49.22,1,0,,,0
6006,paid,control,2025-11-14,2025-11-16,,0,0,footwear,Midwest,83.5,0,0,,,0
6007,paid,control,2025-11-15,2025-11-19,,0,0,beauty,NE,29.68,0,0,,,0
6008,paid,treatment,2025-10-03,2025-10-07,2025-10-13,0,0,electronics,South,191.04,0,0,,,0
6009,paid,control,2025-11-30,2025-12-03,,0,0,electronics,NE,55.91,0,0,,,0
6010,paid,control,2025-10-01,2025-10-05,,0,0,apparel,South,72.45,0,0,,,0
6011,paid,control,2025-12-12,2025-12-17,,0,0,home,NE,58.12,0,0,,,0
6012,paid,treatment,2025-12-04,2025-12-09,2025-12-14,0,0,electronics,NE,105.9,0,0,,,0
6013,paid,treatment,2025-12-14,2025-12-19,2025-12-24,1,0,home,South,105.8,0,0,,,0
6014,paid,treatment,2025-10-11,2025-10-14,2025-10-19,0,0,apparel,West,78.82,0,0,,,0
6015,paid,treatment,2025-12-20,2025-12-24,2025-12-30,0,0,electronics,South,180.94,0,0,,,0
6016,paid,control,2025-11-20,2025-11-23,,0,0,home,South,31.55,0,0,,,0
6017,paid,control,2025-12-19,2025-12-23,,0,0,footwear,West,116.12,0,0,,,0
6018,paid,control,2025-12-04,2025-12-08,,0,0,electronics,Midwest,200.6,0,0,,,0
6019,paid,treatment,2025-11-30,2025-12-05,2025-12-12,0,0,beauty,South,47.07,0,0,,,0
6020,paid,treatment,2025-10-03,2025-10-08,2025-10-13,1,0,beauty,Midwest,36.23,0,0,,,0
6021,paid,control,2025-12-03,2025-12-07,,0,0,footwear,West,63.92,0,0,,,0
6022,paid,control,2025-11-11,2025-11-13,,0,0,footwear,South,87.19,0,0,,,0
6023,paid,control,2025-12-18,2025-12-20,,0,0,beauty,Midwest,39.89,0,1,4.0,43.38,0
6024,paid,treatment,2025-12-02,2025-12-06,2025-12-11,1,0,apparel,Midwest,53.01,0,0,,,0
6025,paid,control,2025-10-07,2025-10-12,,0,0,apparel,South,76.67,0,1,10.0,81.64,0
6026,paid,treatment,2025-12-21,2025-12-24,2025-12-31,0,0,beauty,Midwest,45.85,1,0,,,0
6027,paid,control,2025-10-06,2025-10-08,,0,0,beauty,NE,37.09,0,0,,,0
6028,paid,treatment,2025-10-28,2025-11-03,2025-11-10,0,0,beauty,South,37.35,0,0,,,0
6029,paid,treatment,2025-10-20,2025-10-24,2025-10-29,0,0,apparel,South,28.54,1,0,,,0
6030,paid,control,2025-12-29,2026-01-02,,0,0,home,NE,55.19,1,0,,,0
6031,paid,treatment,2025-10-15,2025-10-17,2025-10-24,0,0,footwear,Midwest,51.51,0,0,,,0
6032,paid,treatment,2025-12-17,2025-12-21,2025-12-28,1,0,apparel,South,57.48,0,1,12.0,85.95,0
6033,paid,treatment,2025-10-21,2025-10-25,2025-11-01,1,0,electronics,NE,138.92,0,0,,,0
6034,paid,treatment,2025-11-29,2025-12-03,2025-12-10,1,0,apparel,West,25.18,0,0,,,0
6035,paid,control,2025-10-09,2025-10-12,,0,0,home,South,52.03,0,0,,,0
6036,paid,control,2025-11-06,2025-11-09,,0,0,footwear,Midwest,95.74,0,0,,,0
6037,paid,treatment,2025-11-27,2025-11-30,2025-12-07,0,0,apparel,West,31.91,0,0,,,0
6038,paid,control,2025-12-05,2025-12-10,,0,0,electronics,South,87.79,1,0,,,0
6039,paid,control,2025-12-20,2025-12-25,,0,0,apparel,West,36.15,1,0,,,0
6040,paid,control,2025-12-15,2025-12-18,,0,0,beauty,West,55.41,0,0,,,0
6041,paid,control,2025-11-17,2025-11-19,,0,0,apparel,Midwest,51.53,0,0,,,0
6042,paid,control,2025-10-28,2025-11-01,,0,0,beauty,Midwest,32.09,0,0,,,0
6043,paid,control,2025-10-25,2025-10-28,,0,0,beauty,West,55.07,0,0,,,0
6044,paid,treatment,2025-12-31,2026-01-03,2026-01-10,1,1,electronics,NE,106.75,0,0,,,0
6045,paid,treatment,2025-11-25,2025-11-27,2025-12-03,1,1,apparel,Midwest,105.1,0,0,,,0
6046,paid,control,2025-12-23,2025-12-25,,0,0,electronics,South,149.92,0,0,,,0
6047,paid,control,2025-11-09,2025-11-13,,0,0,apparel,West,75.25,0,1,13.0,72.15,1
6048,paid,treatment,2025-11-14,2025-11-17,2025-11-22,0,0,apparel,South,75.97,0,1,4.0,108.99,0
6049,paid,control,2025-12-15,2025-12-21,,0,0,home,NE,89.39,0,1,10.0,94.72,1
6050,paid,control,2025-12-06,2025-12-10,,0,0,electronics,South,10.0,0,0,,,0
6051,paid,control,2025-10-19,2025-10-21,,0,0,footwear,South,104.48,0,0,,,0
6052,paid,control,2025-11-18,2025-11-20,,0,0,electronics,NE,75.2,1,0,,,0
6053,paid,control,2025-10-20,2025-10-24,,0,0,home,Midwest,29.63,0,0,,,0
6054,paid,control,2025-12-10,2025-12-13,,0,0,footwear,Midwest,81.11,0,0,,,0
6055,paid,treatment,2025-10-03,2025-10-08,2025-10-13,0,0,apparel,South,63.14,0,0,,,0
6056,paid,treatment,2025-12-16,2025-12-20,2025-12-26,0,0,footwear,South,35.98,0,0,,,0
6057,paid,control,2025-12-25,2025-12-26,,0,0,beauty,South,24.18,1,0,,,0
6058,paid,treatment,2025-10-03,2025-10-05,2025-10-10,0,0,apparel,West,33.92,0,0,,,0
6059,paid,treatment,2025-11-27,2025-11-30,2025-12-05,0,0,beauty,South,29.39,0,0,,,0
6060,paid,control,2025-10-08,2025-10-12,,0,0,home,NE,70.12,0,0,,,0
6061,paid,control,2025-11-03,2025-11-05,,0,0,beauty,South,36.3,1,0,,,0
6062,paid,treatment,2025-10-31,2025-11-04,2025-11-09,1,0,apparel,NE,71.32,0,0,,,0
6063,paid,control,2025-11-17,2025-11-19,,0,0,beauty,NE,30.12,0,0,,,0
6064,paid,control,2025-12-24,2025-12-28,,0,0,home,South,90.74,0,0,,,0
6065,paid,control,2025-11-12,2025-11-16,,0,0,electronics,South,94.9,0,0,,,0
6066,paid,control,2025-11-06,2025-11-11,,0,0,footwear,West,110.07,0,0,,,0
6067,paid,control,2025-10-09,2025-10-13,,0,0,footwear,South,86.77,0,0,,,0
6068,paid,control,2025-12-21,2025-12-24,,0,0,home,South,39.35,0,0,,,0
6069,paid,control,2025-10-29,2025-11-03,,0,0,home,NE,110.02,0,0,,,0
6070,paid,treatment,2025-11-12,2025-11-15,2025-11-21,0,0,electronics,West,187.98,1,0,,,0
6071,paid,control,2025-10-09,2025-10-13,,0,0,electronics,Midwest,108.23,0,0,,,0
6072,paid,treatment,2025-10-27,2025-10-30,2025-11-04,0,0,electronics,Midwest,170.66,0,0,,,0
6073,paid,treatment,2025-11-20,2025-11-24,2025-12-01,1,0,electronics,South,119.14,0,0,,,0
6074,paid,treatment,2025-12-22,2025-12-25,2025-12-31,1,0,beauty,West,37.91,0,0,,,0
6075,paid,treatment,2025-10-31,2025-11-04,2025-11-10,0,0,electronics,NE,81.4,0,0,,,0
6076,paid,control,2025-11-21,2025-11-25,,0,0,electronics,South,119.39,0,1,30.0,132.87,0
6077,paid,control,2025-12-20,2025-12-23,,0,0,apparel,South,71.89,1,0,,,0
6078,paid,control,2025-11-03,2025-11-06,,0,0,home,NE,63.14,0,0,,,0
6079,paid,treatment,2025-10-28,2025-11-01,2025-11-07,0,0,beauty,Midwest,50.71,1,0,,,0
6080,paid,treatment,2025-10-05,2025-10-08,2025-10-15,0,0,apparel,NE,64.49,0,0,,,0
6081,paid,treatment,2025-12-23,2025-12-25,2026-01-01,1,1,home,NE,26.73,0,0,,,0
